abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,google_places_id,google_formatted_name,google_phone,google_website,google_formatted_addr,google_primary_type,google_types,google_rating,google_rating_count,updated_at
94107666624,Only About Children Altona North,General,Australian Private Company,Active,HobsonsBay,NSW,2089,2004-02-01 00:00:00,22,true,2004-02-01 00:00:00,true,107666624,ONLY ABOUT CHILDREN PTY LTD,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=17),places/ChIJV4tAbcRm1moRLHmSZcx5RKM,Only About Children Williamstown,+61 138622,https://www.oac.edu.au/centres/melbourne/williamstown/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=williamstown,"19-23 Power St, Williamstown VIC 3016, Australia",child_care_agency,"child_care_agency,service,point_of_interest,establishment",4.0,20,2026-03-10 02:32:24.328885
57107937888,AUTOMATION ASAP PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3195,2004-02-10 00:00:00,22,true,2004-02-10 00:00:00,true,107937888,AUTOMATION ASAP PTY LTD,"","","","",places/ChIJYZi_EfI71moRtTm_PmTwMR8,Automation Systems and Controls Pty Ltd,+61 3 9720 0211,http://asconline.com.au/,"Unit 24/11 Havelock Rd, Bayswater VIC 3153, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",5.0,5,2026-03-10 02:19:05.784318
11108143719,Meadows Life Chiropractic Health & Wellness Centre,General,Australian Private Company,Active,HobsonsBay,VIC,3030,2004-03-15 00:00:00,21,true,2004-03-15 00:00:00,true,108143719,AYDIMAX PTY LTD,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=15),places/ChIJPdHzFZWJ1moRGpU9p2L6vHg,Meadows Life Chiropractic Health & Wellness Centre,+61 3 9315 8888,https://meadowslifechiro.com.au/,"31 Central Ave, Altona Meadows VIC 3028, Australia",chiropractor,"chiropractor,sauna,public_bath,massage,spa,health,service,point_of_interest,establishment",4.8,28,2026-03-10 02:32:04.30636
44108605189,LOGIC AUTOMATION PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2229,2004-04-02 00:00:00,21,true,2004-04-02 00:00:00,true,108605189,LOGIC AUTOMATION PTY LTD,"","","","",places/ChIJoez-xSO5EmsRqhysWdHYPJ4,Logical Building Automation,+61 2 9504 6000,https://logicalbuilding.net/,"1/56 French St, Kogarah NSW 2216, Australia",point_of_interest,"point_of_interest,establishment",5.0,1,2026-03-10 02:27:29.549152
67108674148,Software Finance,"",Australian Private Company,Active,ABR-Search,VIC,3125,2004-04-14 00:00:00,21,true,2004-04-14 00:00:00,true,108674148,TECHNOLOGY FUND MANAGEMENT PTY LTD,"","","","",places/ChIJk2n6MTxd1moR0-Z6ku_-zvQ,Finance Assist PTY Ltd.,+61 3 9329 1980,http://financeassist.net.au/,"185 Arden St, North Melbourne VIC 3051, Australia",consultant,"consultant,point_of_interest,finance,service,establishment",5.0,153,2026-03-10 02:17:41.743197
57108899305,Sterling Pumps,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3810,2004-06-01 00:00:00,21,true,2004-06-01 00:00:00,true,108899305,STERLING PUMPS PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJb1mY7P061moRREto4MhSZoQ,STERLING PUMPS PTY LTD,+61 3 5941 3400,https://www.sterlingpumps.com.au/,"14 Sharnet Cct, Pakenham VIC 3810, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:14:17.199035
44109776098,Embedded Logic Solutions Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,ABR-Search",NSW,2150,2004-07-01 00:00:00,21,true,2004-07-12 00:00:00,true,109776098,EMBEDDED LOGIC SOLUTIONS PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJMUGGwh-jEmsRPIILTonJ_oQ,Embedded Logic Solutions Pty Ltd,+61 2 9687 1880,http://www.emlogic.com.au/,"5/23 Hunt St, North Parramatta NSW 2151, Australia",point_of_interest,"point_of_interest,establishment",0.0,0,2026-03-10 02:21:23.827459
12109506970,Fusion5,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3000,2004-07-01 00:00:00,21,true,2004-07-01 00:00:00,true,109506970,Fusion5 Pty Ltd,"","","",https://amtil.com.au/directory/,places/ChIJIbAp8hto1moRd5tEbwdSRoE,Fusion5 - Transformation Partners,+61 3 9922 5519,https://www.fusion5.com/au/?utm_source=google-my-business&utm_medium=organic&utm_content=gmb-melbourne,"Suite 2, Level 43/360 Elizabeth St, Melbourne VIC 3000, Australia",consultant,"consultant,point_of_interest,service,establishment",5.0,5,2026-03-10 02:09:38.489456
51109272602,Smenco Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3061,2004-07-01 00:00:00,21,true,2004-07-01 00:00:00,true,109272602,Smenco Pty Ltd,"","","",https://amtil.com.au/directory/,places/ChIJM636GjZP1moRpjqIi9hDJnI,SMENCO,+61 1300 728 422,http://www.smenco.com.au/,"3-4/21 Cooper St, Campbellfield VIC 3061, Australia",supplier,"supplier,manufacturer,point_of_interest,store,establishment",4.6,11,2026-03-10 02:12:19.00612
75110427364,CONTROL & TELEMETRY SOLUTIONS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3806,2004-08-23 00:00:00,21,true,2004-08-23 00:00:00,true,110427364,CONTROL & TELEMETRY SOLUTIONS PTY LTD,"","","","",places/ChIJqy_fDjZZ1moRZbrIcj2BCL8,SCSA,+61 3 9336 0049,http://scsaust.com.au/,"Unit 25/72 Logistics St, Keilor Park VIC 3042, Australia",service,"service,point_of_interest,manufacturer,establishment",0.0,0,2026-03-10 02:18:49.832867
26110641373,Comvision Australia,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3150,2004-09-01 00:00:00,21,true,2004-09-01 00:00:00,true,110641373,COMVISION VICTORIA PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJz7s184YV1moRb9iT5vWUHm0,Comvision,+61 1300 733 766,http://www.cvv.com.au/,"Wheelers Hill Shopping Centre, 1.08/202 Jells Rd, Wheelers Hill VIC 3150, Australia",service,"point_of_interest,service,establishment",5.0,6,2026-03-10 02:13:11.851645
36394031453,Cody Legal,General,Family Partnership,Active,HobsonsBay,NSW,2340,2004-09-01 00:00:00,21,true,2004-09-01 00:00:00,true,"",N.W POLLARD & T.R POLLARD,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=7),places/ChIJuZ323Upd1moRnj2uxeLO4GI,Doogue + George Defence Lawyers,+61 3 9670 5111,https://www.criminal-lawyers.com.au/locations/melbourne-criminal-lawyers,"Level 5/221 Queen St, Melbourne VIC 3000, Australia",lawyer,"lawyer,consultant,service,point_of_interest,establishment",4.8,198,2026-03-10 02:30:41.776325
50111018930,Punchtech Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3201,2004-10-01 00:00:00,21,true,2004-10-01 00:00:00,true,111018930,PUNCHTECH AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJ5atYDjcS1moRRapkqI58jII,Punchtech Australia Pty Ltd / PT Fasteners,+61 3 9768 3745,http://www.punchtech.com.au/,"9 Colemans Rd, Carrum Downs VIC 3201, Australia",consultant,"consultant,point_of_interest,service,establishment",5.0,2,2026-03-10 02:11:52.75429
20111097824,P1 Technology,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2004-10-01 00:00:00,21,true,2004-10-01 00:00:00,true,111097824,FIX-IT MOBILE COMPUTER SERVICE PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJ867Zcmo_1moR9Z6f2m_zMGs,P1 Technology,+61 3 9874 5473,https://www.p1technology.com.au/,"208c/148 Logis Blvd, Dandenong South VIC 3175, Australia",consultant,"consultant,point_of_interest,service,establishment",5.0,50,2026-03-10 02:15:46.094882
49102691332,Systemax,"",Australian Private Company,Active,ABR-Search,VIC,3170,2004-10-18 00:00:00,21,true,2004-10-18 00:00:00,true,102691332,CARRIER AUTOMATED LOGIC AUSTRALIA PTY LTD,"","","","",places/ChIJ2cSRrw5r1moRLHEUCaDA6k4,Automated Logic Victoria,+61 3 9544 5411,https://www.automatedlogic.com.au/,"15/19-23 Clarinda Rd, Oakleigh South VIC 3167, Australia",consultant,"consultant,point_of_interest,service,establishment",0.0,0,2026-03-10 02:29:10.101928
26111466838,Met Optix,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3138,2004-10-21 00:00:00,21,true,2004-10-21 00:00:00,true,111466838,DWE Systems Pty. Limited,"","","",https://amtil.com.au/directory/,places/ChIJgeD8PMhD1moRx_N2zDuVvPQ,MET OPTIX,+61 1300 363 409,https://www.metoptix.com.au/,"84 Hotham St, Preston VIC 3072, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:11:00.994032
94686607931,Dig Design,General,Other Partnership,Active,HobsonsBay,VIC,3016,2004-12-21 00:00:00,21,true,2005-01-01 00:00:00,true,"",The Trustee for Julie-Anne Smith Discretionary Trust & The Trustee for Lindsay Douglas Discretionary Trust,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=8),places/ChIJT_Q_s0Jd1moRlziqL0NDEUo,Dig Design,+61 3 9077 2662,http://digdesign.net.au/,"42 Hannan St, Williamstown VIC 3016, Australia",general_contractor,"general_contractor,point_of_interest,service,establishment",5.0,7,2026-03-10 02:30:49.94294
16112646974,SOFTWARE AUTHORING GROUP PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2079,2005-02-01 00:00:00,21,true,2005-02-01 00:00:00,true,112646974,SOFTWARE AUTHORING GROUP PTY LTD,"","","","",places/ChIJ36eTmfauEmsRdDujH0yKA_k,Software AG Australia,+61 2 9071 5600,http://www.softwareag.com/au/,"Level 11/10 Carrington St, Sydney NSW 2000, Australia",point_of_interest,"point_of_interest,establishment",3.7,3,2026-03-10 02:18:32.705073
77112815200,BAC Systems Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2761,2005-02-07 00:00:00,21,true,2005-07-01 00:00:00,true,112815200,BAC Systems Pty Limited,"","","",https://amtil.com.au/directory/,places/ChIJF66oGdKbEmsRdq8BocEosk4,BAC Systems - Industrial Storage Systems,+61 2 9832 2777,https://www.bacsystems.com.au/,"193-195 Power St, Glendenning NSW 2761, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",5.0,4,2026-03-10 02:07:59.374703
18113737616,Concept Design Modelling Pty Ltd,"",Australian Private Company,Active,ABR-Search,NSW,2072,2005-04-14 00:00:00,20,true,2005-04-14 00:00:00,true,113737616,Concept Design Modelling Pty Ltd,"","","","",places/ChIJUZxEEUOwEmsRNcqqHt9yglY,"MAKE Models, Architectural Model Making / Laser cutting / Fabrication",+61 2 9168 6987,https://makemodels.com.au/,"26 Harriet St, Marrickville NSW 2204, Australia",service,"service,point_of_interest,manufacturer,establishment",5.0,19,2026-03-10 02:23:31.92304
34113829655,Packserv Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2204,2005-04-19 00:00:00,20,true,2007-01-01 00:00:00,true,113829655,PACKSERV PTY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJi-De_2ewEmsRrfe3kJpwLO4,Packserv Australia - Head Office,+61 1300 377 512,https://www.packserv.co/,"Unit 25/168-180 Victoria Rd, Marrickville NSW 2204, Australia",manufacturer,"point_of_interest,manufacturer,establishment",4.5,6,2026-03-10 02:11:30.916152
35114191276,Software Symphony Pty. Ltd.,"",Australian Private Company,Active,ABR-Search,NSW,2024,2005-05-10 00:00:00,20,true,2005-05-10 00:00:00,true,114191276,Software Symphony Pty. Ltd.,"","","","",places/ChIJwRxIcDavEmsRxa2W8SO3314,Symphony Technology Pty Ltd,+61 2 7252 1230,https://symphony.cx/,"35 Chandos St, St Leonards NSW 2065, Australia",corporate_office,"corporate_office,point_of_interest,establishment",0.0,0,2026-03-10 02:17:47.529545
68114527132,GP Graders Victoria,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3149,2005-05-31 00:00:00,20,true,2005-05-31 00:00:00,true,114527132,GP GRADERS (VICTORIA) PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJ6UL4TFMV1moRwTViyPtAvgA,GP Graders,+61 3 9585 9444,https://gpgraders.com/,"8-12 Gilby Rd, Mount Waverley VIC 3149, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:09:42.7623
98115022592,Micro Precision Plastics,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2151,2005-06-29 00:00:00,20,true,2007-01-01 00:00:00,true,115022592,MM PLASTICS PTY LIMITED,"","","",https://semma.com.au/directory/page/2/,places/ChIJnypxutoT1moRTh_EjBOwaos,Micro Precision Plastics,+61 3 9793 6928,https://www.microprecisionplastics.com.au/,"39-45 Nissan Dr, Dandenong South VIC 3175, Australia",manufacturer,"point_of_interest,manufacturer,establishment",3.7,3,2026-03-10 02:15:29.481314
22115127583,Mullins Advisory,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3084,2005-07-05 00:00:00,20,true,2014-01-01 00:00:00,true,115127583,MULLINS ADVISORY PTY LTD,"","",http://www.mullinsadvisory.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,places/ChIJH9fLdB1o1moRwgUhmzJ_-D8,Mullins Advisory Pty Ltd,+61 3 9457 5861,https://www.mullinsadvisory.com.au/,"2/420 St Kilda Rd, Melbourne VIC 3004, Australia",consultant,"consultant,service,point_of_interest,establishment",0.0,0,2026-03-10 02:06:53.661511
57115117194,AP Marketing Works,General,Australian Private Company,Active,HobsonsBay,VIC,3015,2005-07-27 00:00:00,20,true,2005-07-27 00:00:00,true,115117194,AILSA PAGE CONSULTING PTY LTD,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=3),places/ChIJhxTpbUNn1moRzJdmChYYTZw,AP Marketing Works,+61 3 9311 2421,http://www.apmarketingworks.com.au/,"Anderson St, Yarraville VIC 3013, Australia",marketing_consultant,"marketing_consultant,consultant,point_of_interest,service,establishment",5.0,5,2026-03-10 02:29:56.261933
36115776979,ALLBIZ AUTOMATION PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3033,2005-08-15 00:00:00,20,true,2005-08-15 00:00:00,true,115776979,ALLBIZ AUTOMATION PTY LTD,"","","","",places/ChIJYYqiMm0nsWoRwqlE_ACfURY,allBIZ Supplies Pty Ltd,+61 8 8326 2899,http://allbizsupplies.biz/,"125 O'Sullivan Beach Rd, Lonsdale SA 5160, Australia",clothing_store,"clothing_store,furniture_store,home_improvement_store,home_goods_store,supplier,store,manufacturer,service,point_of_interest,establishment",4.5,88,2026-03-10 02:20:16.982699
49116337029,AUTOMATION & ROBOTIC TECHNOLOGIES PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3153,2005-09-21 00:00:00,20,true,2005-10-01 00:00:00,true,116337029,AUTOMATION & ROBOTIC TECHNOLOGIES PTY. LTD.,"","","","",places/ChIJp_uKZWw71moRsVsxlX7HcyQ,Automation & Robotic Technologies,+61 3 9761 1117,http://a-rt.com.au/,"355 Dorset Rd Service Rd, Bayswater VIC 3153, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",0.0,0,2026-03-10 02:20:42.597374
56116420485,SBH Solutions,Manufacturing,Australian Private Company,Active,AMTIL,SA,5066,2005-09-27 00:00:00,20,true,2023-07-01 00:00:00,true,116420485,SBH SOLUTIONS INVESTMENTS PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJQwpf2rDLsGoRx7q0U3-h8bc,SBH Solutions,+61 8 7122 1114,https://sbhsolutions.com.au/,"3 Ballantyne St, Magill SA 5072, Australia",point_of_interest,"point_of_interest,establishment",5.0,3,2026-03-10 02:12:08.508506
55116622176,ATLAS AUTOMATION PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3165,2005-10-12 00:00:00,20,true,2005-10-12 00:00:00,true,116622176,ATLAS AUTOMATION PTY. LTD.,"","","","",places/ChIJPWzpZFcR1moRAZyUIZA9K4A,Atlas Engineering Pty Ltd.,+61 3 9792 9944,https://atlasengineering.com.au/,"8 Fowler Rd, Dandenong South VIC 3175, Australia",manufacturer,"manufacturer,consultant,point_of_interest,service,establishment",5.0,4,2026-03-10 02:20:33.28939
94117653924,Eco Pacific Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2005-12-21 00:00:00,20,true,2006-01-01 00:00:00,true,117653924,ECO PACIFIC PTY LTD,"","","",https://semma.com.au/directory/page/2/,places/ChIJS9cpL_N2JwARomU_ch_gWXg,Eco Pacific,+61 3 9706 6228,http://www.ecopacific.com.au/,"24 Deans Ct, Dandenong South VIC 3175, Australia",general_contractor,"general_contractor,service,point_of_interest,manufacturer,establishment",3.7,26,2026-03-10 02:14:35.174424
38118030247,AUTOMATION & PACKAGING PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3051,2006-01-25 00:00:00,20,true,2006-01-26 00:00:00,true,118030247,AUTOMATION & PACKAGING PTY LTD,"","","","",places/ChIJb6C9Sy5d1moRiqCxmsT5usw,Automation & Packaging,+61 3 9329 7616,http://www.autoandpack.com.au/,"Office 1/204-218 Dryburgh St, North Melbourne VIC 3051, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:19:01.300027
75082334156,Diverseco,Manufacturing,Australian Private Company,Active,AMTIL,SA,6155,2006-02-01 00:00:00,20,true,2006-02-01 00:00:00,true,082334156,DIVERSECO PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJeRqCpO7GsGoRsZ7oG5tgTVE,Diverseco,+61 1300 069 970,https://diverseco.com.au/,"38 Greenhill Rd, Wayville SA 5034, Australia",supplier,"supplier,service,point_of_interest,manufacturer,establishment",4.0,4,2026-03-10 02:08:59.462474
94118213111,PLATFORM XXIV PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2044,2006-02-07 00:00:00,20,true,2006-02-07 00:00:00,true,118213111,PLATFORM XXIV PTY LTD,"","","","",places/ChIJK6xkKFqwEmsRIH4TwQHhXv4,Platform24 IT Services & Solutions Sydney,+61 1300 602 480,https://platform24.com.au/managed-services/,"66 Princes Hwy, St Peters NSW 2044, Australia",consultant,"consultant,service,point_of_interest,establishment",4.9,18,2026-03-10 02:26:12.320033
23118289919,Extran Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3153,2006-02-13 00:00:00,20,true,2006-06-13 00:00:00,true,118289919,EXTRAN PTY LTD,"","","",https://semma.com.au/directory/page/3/,places/ChIJgetdjuM61moRy4OZWdW-WuU,Extran Pty Ltd,+61 3 9761 7766,http://www.extran.com.au/,"10 Gabrielle Ct, Bayswater North VIC 3153, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:16:19.654526
31118563287,SYSTEMONE PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2040,2006-02-28 00:00:00,20,true,2013-10-01 00:00:00,true,118563287,SYSTEMONE PTY LTD,"","","","",places/ChIJr983kvKuEmsRlHFS4WinWzQ,System1,+61 1300 360 553,"","90 Mount St, North Sydney NSW 2060, Australia",service,"service,point_of_interest,establishment",0.0,0,2026-03-10 02:25:11.888543
18118823180,Tricycle Developments,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3003,2006-03-16 00:00:00,19,true,2006-03-16 00:00:00,true,118823180,TRICYCLE DEVELOPMENTS PTY LTD,"","","",https://semma.com.au/directory/page/2/,places/ChIJPxxV0kZd1moRyC-_MGw6fpQ,Trike,+61 3 9326 5365,http://trike.com.au/,"136 Roden St, West Melbourne VIC 3003, Australia",consultant,"consultant,service,point_of_interest,manufacturer,establishment",5.0,12,2026-03-10 02:15:32.143605
56118945725,Freedspace,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3013,2006-03-23 00:00:00,19,true,2006-04-01 00:00:00,true,118945725,FREEDSPACE PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJc1jxwohd1moRbMu8JzP3NK0,Thinglab / Freedspace,+61 3 7018 2121,https://freedspace.com.au/thinglab,"7A Kent St, Yarraville VIC 3013, Australia",consultant,"consultant,supplier,manufacturer,point_of_interest,service,establishment",5.0,28,2026-03-10 02:09:37.617289
67118857042,Embedded SCADA Solutions Pty Ltd,"",Australian Private Company,Active,ABR-Search,VIC,3636,2006-03-24 00:00:00,19,true,2006-03-24 00:00:00,true,118857042,Embedded SCADA Solutions Pty Ltd,"","","","",places/ChIJ_1h-h4Jn1moRSQnEVSjbIjA,Mescada,+61 1300 885 064,https://www.mescada.com/,"Suite 301/17 Everage St, Moonee Ponds VIC 3039, Australia",consultant,"consultant,service,point_of_interest,establishment",5.0,1,2026-03-10 02:21:31.222962
17118997854,Wiltek Group Services,General,Australian Private Company,Active,HobsonsBay,VIC,3903,2006-03-30 00:00:00,19,true,2006-03-30 00:00:00,true,118997854,WILTEK GROUP SERVICES (AUST) PTY. LTD.,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=26),places/ChIJo9FhGzdh1moRZEOqOczclSY,Wiltek Group Services,+61 3 9399 8863,http://www.wiltek.com.au/,"22 Albemarle St, Williamstown North VIC 3016, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,2,2026-03-10 02:33:49.274894
